9,3,,2011-09-03,37,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-09-10,11,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-09-17,19,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-09-24,0,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-10-01,7,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-10-08,28,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-10-15,21,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-10-22,22,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-10-29,5,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-11-05,46,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-11-12,44,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-11-19,34,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-11-26,79,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-12-03,48,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-12-10,64,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-12-17,196,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-12-24,214,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2011-12-31,210,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-01-07,228,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-01-14,248,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-01-21,266,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-01-28,372,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-02-04,428,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-02-11,449,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-02-18,584,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-02-25,808,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-03-03,944,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-03-10,1027,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-03-17,1014,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-03-24,967,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-03-31,882,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-04-07,784,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-04-14,704,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-04-21,649,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-04-28,482,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-05-05,473,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-05-12,361,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-05-19,364,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-05-26,191,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-06-02,245,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-06-09,129,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-06-16,72,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-06-23,136,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-06-30,79,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-07-07,17,ILI_visit_per_10000,,,,,,0,PHAC
9,3,,2012-07-14,45,ILI_visit_per_10000,,,,,,0,PHAC
